Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
NIFTY BANK.NSE_IDX,22/12/2023,09:08:51,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:52,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:53,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:54,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:55,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:56,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:57,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:58,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:08:59,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:00,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:01,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:02,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:03,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:04,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:05,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:06,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:07,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:08,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:09,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:10,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:11,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:12,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:13,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:14,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:15,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:16,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:17,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:18,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:19,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:20,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:21,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:22,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:23,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:24,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:25,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:26,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:27,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:28,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:29,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:30,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:31,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:32,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:33,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:34,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:35,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:36,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:37,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:38,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:39,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:40,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:41,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:42,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:43,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:44,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:45,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:46,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:47,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:48,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:49,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:50,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:51,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:52,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:53,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:54,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:55,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:56,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:57,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:58,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:09:59,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:00,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:01,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:02,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:03,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:04,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:05,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:06,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:07,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:08,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:09,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:10,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:11,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:12,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:13,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:14,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:15,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:16,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:17,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:18,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:19,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:20,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:21,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:22,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:23,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:24,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:25,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:26,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:27,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:28,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:29,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:30,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:31,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:32,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:33,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:34,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:35,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:36,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:37,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:38,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:39,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:40,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:41,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:42,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:43,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:44,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:45,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:46,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:47,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:48,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:49,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:50,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:51,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:52,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:53,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:54,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:55,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:56,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:57,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:58,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:10:59,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:00,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:01,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:02,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:03,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:04,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:05,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:06,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:07,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:08,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:09,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:10,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:11,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:12,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:13,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:14,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:15,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:16,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:17,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:18,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:19,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:20,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:21,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:22,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:23,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:24,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:25,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:26,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:27,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:28,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:29,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:30,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:31,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:32,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:33,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:34,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:35,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:36,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:37,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:38,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:39,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:40,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:41,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:42,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:43,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:44,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:45,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:46,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:47,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:48,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:49,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:50,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:51,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:52,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:53,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:54,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:55,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:56,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:57,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:58,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:11:59,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:00,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:01,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:02,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:03,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:04,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:05,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:06,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:07,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:08,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:09,47837.75,0,0,0,0,0,0
NIFTY BANK.NSE_IDX,22/12/2023,09:12:10,47837.75,0,0,0,0,0,0
